commit id,OSV-2020-1011,OSV-2020-1013,OSV-2020-1015,OSV-2020-1019,OSV-2020-1074,OSV-2020-1112,OSV-2020-1114,OSV-2020-1131,OSV-2020-1133,OSV-2020-1187,OSV-2020-1194,OSV-2020-12,OSV-2020-122,OSV-2020-1233,OSV-2020-1263,OSV-2020-1294,OSV-2020-136,OSV-2020-154,OSV-2020-166,OSV-2020-171,OSV-2020-1715,OSV-2020-1717,OSV-2020-1729,OSV-2020-179,OSV-2020-1827,OSV-2020-194,OSV-2020-2206,OSV-2020-2298,OSV-2020-28,OSV-2020-342,OSV-2020-4,OSV-2020-49,OSV-2020-59,OSV-2020-774,OSV-2020-78,OSV-2020-795,OSV-2020-812,OSV-2020-875,OSV-2020-912,OSV-2020-918,OSV-2020-922,OSV-2020-962,OSV-2020-972,OSV-2020-992,OSV-2020-994,OSV-2021-1476,OSV-2021-1805,OSV-2021-298,OSV-2021-304,OSV-2021-784,OSV-2021-868,OSV-2021-872,OSV-2022-1022,OSV-2022-1032,OSV-2022-1055,OSV-2022-120,OSV-2022-341,OSV-2022-376,OSV-2022-445,OSV-2022-48,OSV-2022-483,OSV-2022-661,OSV-2022-670,OSV-2022-691,OSV-2022-709,OSV-2023-102,OSV-2023-436,OSV-2023-504,OSV-2023-566,OSV-2023-776,OSV-2024-246,OSV-2024-469,OSV-2025-156,OSV-2025-160,OSV-2025-449,OSV-2025-564,OSV-2025-81,OSV-2025-85,poc count
ef16591f3f9d2673dfacf1c715c2e10dcd1da248,0|0,0|0,0.5|1,0|0,0|0,0.5|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0.5|1,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|0,0.5|1,0.5|0,0.5|0,0.5|0,0|0,1|0,0.5|1,0.5|1,1|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,10
499c80535b572a0746d83dcbe2eb232e31434bc4,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0.5|1,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|0,0.5|1,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,11
843204299c79c55c736231c06db98def2b3a6bba,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0|1,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0.5|1,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,11
812a3e7099ac644a5706bcc9dc52cfece6e48b1e,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|1,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0.5|1,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,11
bf5e9b7b0b83b93116786e7b982dbe4db3645ffa,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|1,0.5|1,0.5|1,0|0,0.5|1,0|0,0|0,0|0,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0.5|1,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,12
11401edfe7c4c9f9728c64172a48c2ea4401c750,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|1,0.5|1,0.5|1,0.5|1,0|1,0|0,0|0,0.5|1,0|0,0|0,0.5|0,0.5|0,0|0,0|0,0.5|1,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0.5|0,0|1,0|0,0.5|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,15
32dc9e3225cc3c55f263221e8fd723aa85a991af,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|1,0.5|1,0.5|1,0.5|1,0|1,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0|0,0.5|0,0.5|1,0|0,0.5|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,15
c7efd0892f1f9299360956b740044a798123a773,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0|1,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|1,0|0,0.5|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,16
fc82cdfa4ac11e34725319620cdc549cb1b700d0,0|0,0.5|1,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0|1,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|1,0|0,0.5|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,17
65a629304c7930bd566b592c84d3478443a9e659,0.5|1,0.5|1,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0|0,0|0,0.5|1,0.5|1,0|0,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0.5|1,0|0,0.5|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,18
e695dd6eade754b2d50bdf297ca8bdc4105f93ff,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0.5|1,0|0,0|0,0.5|1,0.5|1,0.5|1,0.5|0,0.5|0,0|0,0|0,0|0,0|0,0|0,0.5|0,0|0,0.5|0,0|0,0.5|0,0.5|0,0|0,0|0,0.5|0,0.5|0,0|0,0.5|0,0.5|0,0.5|0,0|0,0|0,0.5|1,0.5|1,0|0,0.5|1,0.5|1,0.5|1,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,19
